Order ID,Order Date,Ship Date,Customer Name,Salesperson,Region,State,Category,Product,Quantity (Tonnes),Price per Tonne (INR),Sales (INR),Profit (INR)
JSW-2023-1235,05-12-2023,11-12-2023,Larsen & Toubro,Amit Singh,West,Goa,Flat Steel,Color Coated Sheets,440,77058,33905520,4752157.63
JSW-2023-1236,22-11-2022,01-12-2022,Ashoka Buildcon,Sneha Reddy,East,Odisha,Long Steel,TMT Bars,297,66180,19655460,1754068.74
JSW-2023-1237,14-12-2022,27-12-2022,Larsen & Toubro,Amit Singh,West,Gujarat,Long Steel,TMT Bars,147,76818,11292246,1798042.05
JSW-2023-1238,23-04-2022,05-05-2022,IRB Infrastructure,Amit Singh,West,Gujarat,Flat Steel,Cold Rolled Coils,284,58513,16617692,2774037.86
JSW-2023-1239,03-04-2022,18-04-2022,KEC International,Amit Singh,South,Andhra Pradesh,Special Steel,Stainless Steel,496,46383,23005968,3919341.15
JSW-2023-1240,23-07-2022,28-07-2022,PNC Infratech,Sneha Reddy,Central,MP,Special Steel,Stainless Steel,275,58792,16167800,1686538.6
JSW-2023-1241,12-09-2022,15-09-2022,Larsen & Toubro,Rahul Sharma,South,Telangana,Flat Steel,Galvanized Sheets,179,72092,12904468,1062583.12
JSW-2023-1242,17-10-2022,24-10-2022,Larsen & Toubro,Priya Patel,Central,MP,Special Steel,Alloy Steel,415,76778,31862870,1795242.52
JSW-2023-1243,15-05-2022,29-05-2022,NCC Limited,Rahul Sharma,South,Tamil Nadu,Long Steel,TMT Bars,426,69763,29719038,4407077.57
JSW-2023-1244,09-07-2023,21-07-2023,Shapoorji Pallonji,Rahul Sharma,North,Delhi,Special Steel,Tool Steel,370,72222,26722140,1416891.42
JSW-2023-1245,24-01-2022,31-01-2022,NCC Limited,Sneha Reddy,Central,Chhattisgarh,Flat Steel,Galvanized Sheets,411,66215,27214365,3096257.4
JSW-2023-1246,16-08-2022,25-08-2022,PNC Infratech,Amit Singh,South,Tamil Nadu,Long Steel,Rails,202,64086,12945372,1481341.32
JSW-2023-1247,24-05-2023,07-06-2023,Ashoka Buildcon,Amit Singh,West,Gujarat,Special Steel,Tool Steel,269,61031,16417339,1762586.04
JSW-2023-1248,26-08-2022,05-09-2022,KEC International,Sneha Reddy,Central,MP,Long Steel,Wire Rods,305,46631,14222455,1558813.68
JSW-2023-1249,27-03-2022,31-03-2022,PNC Infratech,Priya Patel,Central,MP,Special Steel,Alloy Steel,180,54422,9795960,1679538.09
JSW-2023-1250,30-04-2023,11-05-2023,IRB Infrastructure,Priya Patel,South,Kerala,Special Steel,Stainless Steel,52,54262,2821624,311730.93
JSW-2023-1251,07-02-2022,15-02-2022,IRB Infrastructure,Vikram Nair,North,UP,Long Steel,Rails,169,67142,11346998,1987409.83
JSW-2023-1252,13-07-2023,23-07-2023,KEC International,Priya Patel,West,Maharashtra,Long Steel,Wire Rods,396,81858,32415768,5484889.56
JSW-2023-1253,25-03-2022,29-03-2022,Ashoka Buildcon,Rahul Sharma,East,Bihar,Special Steel,Alloy Steel,273,81359,22211007,3971282.22
JSW-2023-1254,25-03-2023,29-03-2023,Larsen & Toubro,Sneha Reddy,West,Maharashtra,Flat Steel,Cold Rolled Coils,276,52961,14617236,1095262.86
JSW-2023-1255,15-07-2023,24-07-2023,Ashoka Buildcon,Rahul Sharma,West,Maharashtra,Special Steel,Tool Steel,259,54166,14028994,2277593.36
JSW-2023-1256,22-09-2023,30-09-2023,IRB Infrastructure,Priya Patel,East,West Bengal,Long Steel,Structural Steel,378,62767,23725926,3045744.94
JSW-2023-1257,15-09-2022,25-09-2022,Dilip Buildcon,Priya Patel,South,Telangana,Special Steel,Tool Steel,114,69330,7903620,1010928.07
JSW-2023-1258,03-06-2022,13-06-2022,Tata Projects,Rahul Sharma,East,Odisha,Flat Steel,Color Coated Sheets,15,65820,987300,111017.38
JSW-2023-1259,04-03-2022,16-03-2022,Dilip Buildcon,Vikram Nair,East,Odisha,Flat Steel,Hot Rolled Coils,285,75054,21390390,2131665.08
JSW-2023-1260,09-10-2022,16-10-2022,Ashoka Buildcon,Vikram Nair,South,Tamil Nadu,Long Steel,Wire Rods,186,45925,8542050,1616001.46
JSW-2023-1261,19-10-2023,01-11-2023,Afcons Infrastructure,Rahul Sharma,East,Jharkhand,Special Steel,Alloy Steel,488,61695,30107160,4039382.65
JSW-2023-1262,15-04-2022,20-04-2022,PNC Infratech,Vikram Nair,Central,MP,Flat Steel,Cold Rolled Coils,153,56686,8672958,775714.94
JSW-2023-1263,23-09-2023,06-10-2023,Dilip Buildcon,Priya Patel,West,Gujarat,Special Steel,Tool Steel,319,63169,20150911,3929404.14
JSW-2023-1264,02-05-2023,05-05-2023,KEC International,Rahul Sharma,South,Tamil Nadu,Flat Steel,Cold Rolled Coils,56,54600,3057600,218618.4
JSW-2023-1265,28-05-2023,12-06-2023,Tata Projects,Priya Patel,North,Punjab,Special Steel,Alloy Steel,227,75912,17232024,1707062.97
JSW-2023-1266,19-06-2023,27-06-2023,PNC Infratech,Rahul Sharma,Central,Chhattisgarh,Long Steel,Rails,371,76095,28231245,2914840.61
JSW-2023-1267,28-07-2023,07-08-2023,Dilip Buildcon,Amit Singh,Central,MP,Flat Steel,Galvanized Sheets,374,54364,20332136,3578078.07
JSW-2023-1268,23-04-2023,08-05-2023,KEC International,Sneha Reddy,North,Rajasthan,Long Steel,Structural Steel,101,46657,4712357,847850.88
JSW-2023-1269,11-01-2022,17-01-2022,Dilip Buildcon,Amit Singh,South,Andhra Pradesh,Special Steel,Stainless Steel,205,69523,14252215,1095294.69
JSW-2023-1270,17-09-2022,28-09-2022,Larsen & Toubro,Vikram Nair,Central,MP,Flat Steel,Galvanized Sheets,178,51167,9107726,1700012.74
JSW-2023-1271,14-12-2023,28-12-2023,NCC Limited,Amit Singh,East,West Bengal,Special Steel,Alloy Steel,338,76374,25814412,2832979.42
JSW-2023-1272,30-04-2023,14-05-2023,PNC Infratech,Rahul Sharma,North,Rajasthan,Flat Steel,Color Coated Sheets,321,74784,24005664,2965781.51
JSW-2023-1273,15-05-2022,19-05-2022,Ashoka Buildcon,Rahul Sharma,North,Haryana,Flat Steel,Cold Rolled Coils,371,56593,20996003,3792654.64
JSW-2023-1274,12-07-2023,19-07-2023,Afcons Infrastructure,Vikram Nair,North,UP,Special Steel,Tool Steel,41,65593,2689313,173786.95
JSW-2023-1275,24-08-2023,07-09-2023,KEC International,Vikram Nair,North,Haryana,Special Steel,Alloy Steel,469,56089,26305741,4889151.15
JSW-2023-1276,29-05-2023,03-06-2023,NCC Limited,Rahul Sharma,North,UP,Long Steel,TMT Bars,43,57644,2478692,430690.41
JSW-2023-1277,24-02-2023,01-03-2023,Larsen & Toubro,Amit Singh,South,Kerala,Flat Steel,Galvanized Sheets,321,58020,18624420,2855263.38
JSW-2023-1278,30-03-2022,11-04-2022,Dilip Buildcon,Rahul Sharma,East,Jharkhand,Flat Steel,Galvanized Sheets,248,82235,20394280,3577479.84
JSW-2023-1279,21-01-2022,05-02-2022,Shapoorji Pallonji,Rahul Sharma,North,Delhi,Flat Steel,Hot Rolled Coils,105,65807,6909735,958188.7
JSW-2023-1280,29-11-2023,12-12-2023,Afcons Infrastructure,Priya Patel,South,Telangana,Long Steel,TMT Bars,459,61169,28076571,2700049.38
JSW-2023-1281,20-11-2022,29-11-2022,Afcons Infrastructure,Priya Patel,East,West Bengal,Long Steel,Structural Steel,101,63282,6391482,454203.71
JSW-2023-1282,17-05-2023,25-05-2023,IRB Infrastructure,Amit Singh,East,Odisha,Flat Steel,Galvanized Sheets,142,73809,10480878,939943.71
JSW-2023-1283,23-08-2023,01-09-2023,Shapoorji Pallonji,Vikram Nair,East,Bihar,Special Steel,Tool Steel,435,56172,24434820,1356368.65
JSW-2023-1284,18-12-2023,29-12-2023,PNC Infratech,Amit Singh,Central,MP,Special Steel,Alloy Steel,187,63919,11952853,969580.1
JSW-2023-1285,29-04-2022,10-05-2022,Shapoorji Pallonji,Sneha Reddy,North,Rajasthan,Flat Steel,Galvanized Sheets,121,75650,9153650,815836.33
JSW-2023-1286,26-08-2023,29-08-2023,KEC International,Rahul Sharma,South,Kerala,Special Steel,Alloy Steel,200,81947,16389400,1748528.11
JSW-2023-1287,13-04-2022,18-04-2022,KEC International,Amit Singh,East,West Bengal,Flat Steel,Color Coated Sheets,253,66935,16934555,1701935.92
JSW-2023-1288,24-09-2023,04-10-2023,IRB Infrastructure,Vikram Nair,South,Kerala,Special Steel,Stainless Steel,395,46425,18337875,2124466.78
JSW-2023-1289,18-01-2023,30-01-2023,KEC International,Sneha Reddy,West,Goa,Long Steel,Rails,437,60963,26640831,2341361.81
JSW-2023-1290,13-03-2023,28-03-2023,NCC Limited,Vikram Nair,West,Gujarat,Flat Steel,Cold Rolled Coils,400,78224,31289600,2070692.45
JSW-2023-1291,04-09-2023,18-09-2023,PNC Infratech,Priya Patel,West,Goa,Flat Steel,Cold Rolled Coils,272,55904,15205888,2864075.23
JSW-2023-1292,13-11-2022,28-11-2022,Shapoorji Pallonji,Amit Singh,Central,MP,Flat Steel,Galvanized Sheets,413,48525,20040825,3918958.66
JSW-2023-1293,26-06-2022,03-07-2022,NCC Limited,Rahul Sharma,West,Gujarat,Flat Steel,Color Coated Sheets,10,54665,546650,43765.33
JSW-2023-1294,23-07-2023,07-08-2023,KEC International,Rahul Sharma,South,Karnataka,Flat Steel,Color Coated Sheets,56,61038,3418128,249935.88
JSW-2023-1295,17-12-2023,23-12-2023,Dilip Buildcon,Sneha Reddy,West,Maharashtra,Long Steel,TMT Bars,251,81033,20339283,3112275.71
JSW-2023-1296,17-05-2022,26-05-2022,KEC International,Amit Singh,West,Goa,Flat Steel,Hot Rolled Coils,208,53421,11111568,1086194.72
JSW-2023-1297,24-08-2023,27-08-2023,Afcons Infrastructure,Vikram Nair,West,Goa,Long Steel,TMT Bars,187,77001,14399187,2166811.28
JSW-2023-1298,18-09-2023,30-09-2023,Ashoka Buildcon,Rahul Sharma,South,Karnataka,Long Steel,Structural Steel,184,77863,14326792,2485493.84
JSW-2023-1299,06-04-2022,14-04-2022,Ashoka Buildcon,Priya Patel,South,Karnataka,Long Steel,Wire Rods,32,58843,1882976,179430.08
JSW-2023-1300,08-03-2023,13-03-2023,Shapoorji Pallonji,Sneha Reddy,West,Maharashtra,Long Steel,Structural Steel,208,76500,15912000,878724.27
JSW-2023-1301,19-02-2023,06-03-2023,Larsen & Toubro,Priya Patel,Central,MP,Long Steel,TMT Bars,187,51645,9657615,1432999.72
JSW-2023-1302,01-11-2023,14-11-2023,Ashoka Buildcon,Sneha Reddy,East,Odisha,Special Steel,Tool Steel,206,74798,15408388,797203.78
JSW-2023-1303,07-04-2023,18-04-2023,KEC International,Sneha Reddy,North,Haryana,Long Steel,Structural Steel,389,52599,20461011,2875701.12
JSW-2023-1304,22-11-2023,26-11-2023,Shapoorji Pallonji,Rahul Sharma,East,Jharkhand,Flat Steel,Cold Rolled Coils,227,79846,18125042,2971448.7
JSW-2023-1305,10-02-2022,14-02-2022,Dilip Buildcon,Sneha Reddy,East,Jharkhand,Flat Steel,Color Coated Sheets,232,48181,11177992,1338167.46
JSW-2023-1306,23-11-2023,30-11-2023,Larsen & Toubro,Vikram Nair,East,West Bengal,Special Steel,Tool Steel,199,61536,12245664,1394234.74
JSW-2023-1307,01-11-2022,14-11-2022,Larsen & Toubro,Vikram Nair,East,Odisha,Long Steel,Structural Steel,223,46148,10291004,1204207.21
JSW-2023-1308,28-03-2022,08-04-2022,Tata Projects,Priya Patel,North,Haryana,Special Steel,Stainless Steel,282,70966,20012412,1746963.65
JSW-2023-1309,07-09-2022,21-09-2022,PNC Infratech,Vikram Nair,South,Kerala,Long Steel,Structural Steel,186,75017,13953162,2139700.57
JSW-2023-1310,16-10-2023,31-10-2023,Tata Projects,Sneha Reddy,West,Maharashtra,Flat Steel,Galvanized Sheets,200,47509,9501800,684249.01
JSW-2023-1311,21-09-2022,05-10-2022,Tata Projects,Sneha Reddy,Central,MP,Long Steel,Structural Steel,226,71262,16105212,859334.19
JSW-2023-1312,07-09-2022,21-09-2022,Larsen & Toubro,Amit Singh,North,Punjab,Special Steel,Alloy Steel,165,78688,12983520,1699200.58
JSW-2023-1313,19-11-2023,22-11-2023,IRB Infrastructure,Sneha Reddy,Central,Chhattisgarh,Flat Steel,Color Coated Sheets,150,57170,8575500,784898.98
JSW-2023-1314,01-03-2023,14-03-2023,Shapoorji Pallonji,Amit Singh,South,Telangana,Long Steel,TMT Bars,218,58574,12769132,674310.31
JSW-2023-1315,19-01-2022,02-02-2022,KEC International,Priya Patel,East,Bihar,Special Steel,Tool Steel,172,51366,8834952,735055.22
JSW-2023-1316,03-12-2022,14-12-2022,Ashoka Buildcon,Sneha Reddy,North,Rajasthan,Long Steel,Rails,311,72575,22570825,3277642.65
JSW-2023-1317,05-06-2022,15-06-2022,Dilip Buildcon,Priya Patel,Central,MP,Long Steel,Structural Steel,173,67699,11711927,2030781.45
JSW-2023-1318,09-08-2023,13-08-2023,Dilip Buildcon,Vikram Nair,Central,MP,Special Steel,Alloy Steel,140,71406,9996840,548226.47
JSW-2023-1319,08-04-2023,21-04-2023,Dilip Buildcon,Rahul Sharma,East,West Bengal,Flat Steel,Galvanized Sheets,165,64124,10580460,1720685.69
JSW-2023-1320,02-03-2023,17-03-2023,Larsen & Toubro,Amit Singh,South,Andhra Pradesh,Special Steel,Stainless Steel,329,68044,22386476,3016216.45
JSW-2023-1321,14-09-2023,18-09-2023,Tata Projects,Sneha Reddy,Central,Chhattisgarh,Flat Steel,Color Coated Sheets,481,80231,38591111,2691907.84
JSW-2023-1322,15-02-2023,26-02-2023,Ashoka Buildcon,Amit Singh,South,Karnataka,Flat Steel,Galvanized Sheets,101,55427,5598127,923865.59
JSW-2023-1323,12-11-2023,25-11-2023,KEC International,Vikram Nair,South,Kerala,Special Steel,Alloy Steel,173,68801,11902573,1720413.96
JSW-2023-1324,06-04-2023,11-04-2023,Shapoorji Pallonji,Sneha Reddy,Central,Chhattisgarh,Flat Steel,Color Coated Sheets,263,75403,19830989,1843141.97
JSW-2023-1325,01-12-2023,05-12-2023,Ashoka Buildcon,Vikram Nair,East,West Bengal,Special Steel,Alloy Steel,400,75410,30164000,4477200.05
JSW-2023-1326,22-05-2022,03-06-2022,IRB Infrastructure,Vikram Nair,West,Gujarat,Long Steel,Wire Rods,335,46903,15712505,2244239.01
JSW-2023-1327,13-09-2022,18-09-2022,IRB Infrastructure,Sneha Reddy,North,Rajasthan,Special Steel,Tool Steel,219,46496,10182624,1005565.14
JSW-2023-1328,15-06-2022,25-06-2022,KEC International,Priya Patel,North,Haryana,Flat Steel,Color Coated Sheets,292,78510,22924920,4115384.0
JSW-2023-1329,01-02-2022,07-02-2022,IRB Infrastructure,Sneha Reddy,South,Kerala,Special Steel,Stainless Steel,175,53693,9396275,882754.55
JSW-2023-1330,18-04-2023,29-04-2023,Tata Projects,Vikram Nair,West,Maharashtra,Special Steel,Tool Steel,237,60852,14421924,2444704.09
JSW-2023-1331,03-02-2022,16-02-2022,Ashoka Buildcon,Vikram Nair,East,Odisha,Flat Steel,Color Coated Sheets,379,49577,18789683,958884.44
JSW-2023-1332,05-07-2023,09-07-2023,IRB Infrastructure,Vikram Nair,West,Gujarat,Flat Steel,Color Coated Sheets,500,62041,31020500,5661351.55
JSW-2023-1333,10-02-2022,18-02-2022,Ashoka Buildcon,Vikram Nair,North,UP,Long Steel,TMT Bars,159,71109,11306331,1970084.77
JSW-2023-1334,17-08-2023,01-09-2023,Tata Projects,Priya Patel,West,Gujarat,Flat Steel,Hot Rolled Coils,84,62203,5225052,855294.32
JSW-2023-1335,04-08-2022,11-08-2022,Tata Projects,Amit Singh,East,Bihar,Special Steel,Alloy Steel,82,60929,4996178,846017.63
JSW-2023-1336,17-12-2022,24-12-2022,Dilip Buildcon,Amit Singh,North,UP,Special Steel,Alloy Steel,395,61038,24110010,3943121.89
JSW-2023-1337,01-06-2022,12-06-2022,NCC Limited,Rahul Sharma,West,Goa,Long Steel,Structural Steel,314,47342,14865388,2440873.08
JSW-2023-1338,12-06-2022,24-06-2022,NCC Limited,Sneha Reddy,South,Telangana,Special Steel,Alloy Steel,375,64085,24031875,2307045.81
JSW-2023-1339,27-10-2022,05-11-2022,NCC Limited,Priya Patel,West,Goa,Long Steel,Wire Rods,390,53424,20835360,1499706.73
JSW-2023-1340,08-01-2023,22-01-2023,PNC Infratech,Vikram Nair,North,Punjab,Special Steel,Alloy Steel,85,83288,7079480,366787.91
JSW-2023-1341,29-05-2023,06-06-2023,PNC Infratech,Amit Singh,West,Gujarat,Special Steel,Stainless Steel,186,55215,10269990,1417980.74
JSW-2023-1342,11-05-2023,20-05-2023,Larsen & Toubro,Rahul Sharma,West,Gujarat,Special Steel,Stainless Steel,455,79421,36136555,4419785.16
JSW-2023-1343,03-05-2022,16-05-2022,Afcons Infrastructure,Amit Singh,East,Odisha,Long Steel,Wire Rods,124,54836,6799664,623851.03
JSW-2023-1344,21-06-2023,27-06-2023,Afcons Infrastructure,Amit Singh,West,Gujarat,Special Steel,Tool Steel,474,45799,21708726,3820661.32
JSW-2023-1345,05-10-2022,16-10-2022,PNC Infratech,Vikram Nair,North,UP,Special Steel,Stainless Steel,497,66595,33097715,4174034.77
JSW-2023-1346,07-07-2022,21-07-2022,Afcons Infrastructure,Priya Patel,North,Delhi,Long Steel,Wire Rods,135,61781,8340435,1414458.37
JSW-2023-1347,14-07-2022,28-07-2022,Tata Projects,Priya Patel,West,Maharashtra,Flat Steel,Galvanized Sheets,292,63184,18449728,1175319.25
JSW-2023-1348,19-08-2023,29-08-2023,Dilip Buildcon,Rahul Sharma,Central,Chhattisgarh,Flat Steel,Cold Rolled Coils,126,60986,7684236,1059284.29
JSW-2023-1349,27-03-2022,06-04-2022,Afcons Infrastructure,Rahul Sharma,Central,MP,Long Steel,TMT Bars,110,76345,8397950,566533.76
JSW-2023-1350,17-03-2023,21-03-2023,Dilip Buildcon,Priya Patel,Central,MP,Special Steel,Alloy Steel,163,82311,13416693,690159.67
JSW-2023-1351,20-05-2023,02-06-2023,Shapoorji Pallonji,Amit Singh,Central,Chhattisgarh,Flat Steel,Galvanized Sheets,396,71684,28386864,3979926.96
JSW-2023-1352,29-06-2023,05-07-2023,KEC International,Amit Singh,Central,Chhattisgarh,Special Steel,Alloy Steel,497,64637,32124589,2879326.45
JSW-2023-1353,23-11-2022,04-12-2022,Dilip Buildcon,Sneha Reddy,Central,Chhattisgarh,Special Steel,Alloy Steel,67,56939,3814913,469757.19
JSW-2023-1354,30-03-2023,07-04-2023,PNC Infratech,Priya Patel,South,Karnataka,Flat Steel,Color Coated Sheets,354,64964,22997256,1476083.39
JSW-2023-1355,28-06-2023,08-07-2023,Tata Projects,Amit Singh,South,Tamil Nadu,Flat Steel,Cold Rolled Coils,167,77884,13006628,1246133.46
JSW-2023-1356,10-02-2023,25-02-2023,Shapoorji Pallonji,Priya Patel,Central,MP,Special Steel,Tool Steel,89,66218,5893402,432918.46
JSW-2023-1357,03-10-2022,09-10-2022,NCC Limited,Sneha Reddy,Central,MP,Long Steel,Rails,344,84008,28898752,4864015.27
JSW-2023-1358,19-11-2022,29-11-2022,NCC Limited,Sneha Reddy,East,Jharkhand,Flat Steel,Galvanized Sheets,180,68195,12275100,2140589.55
JSW-2023-1359,23-02-2023,03-03-2023,Shapoorji Pallonji,Sneha Reddy,Central,Chhattisgarh,Long Steel,TMT Bars,400,71481,28592400,1666825.8
JSW-2023-1360,18-01-2023,21-01-2023,KEC International,Sneha Reddy,East,West Bengal,Special Steel,Stainless Steel,116,61772,7165552,675134.97
JSW-2023-1361,25-09-2023,06-10-2023,Dilip Buildcon,Amit Singh,West,Gujarat,Special Steel,Tool Steel,388,58071,22531548,3821828.04
JSW-2023-1362,31-08-2023,10-09-2023,Larsen & Toubro,Sneha Reddy,North,Delhi,Flat Steel,Cold Rolled Coils,176,76436,13452736,2572487.65
JSW-2023-1363,17-12-2022,24-12-2022,PNC Infratech,Amit Singh,West,Maharashtra,Long Steel,Rails,40,51647,2065880,120682.89
JSW-2023-1364,28-02-2023,05-03-2023,Shapoorji Pallonji,Vikram Nair,West,Gujarat,Flat Steel,Color Coated Sheets,78,49848,3888144,383689.16
JSW-2023-1365,14-07-2023,29-07-2023,NCC Limited,Vikram Nair,East,Odisha,Special Steel,Stainless Steel,234,61071,14290614,1417290.46
JSW-2023-1366,18-12-2023,01-01-2024,KEC International,Amit Singh,Central,Chhattisgarh,Special Steel,Stainless Steel,81,49456,4005936,723507.29
JSW-2023-1367,06-01-2023,14-01-2023,Afcons Infrastructure,Amit Singh,West,Goa,Flat Steel,Cold Rolled Coils,174,75692,13170408,1108320.68
JSW-2023-1368,14-05-2023,29-05-2023,Larsen & Toubro,Vikram Nair,East,West Bengal,Flat Steel,Hot Rolled Coils,338,71920,24308960,2773643.57
JSW-2023-1369,01-06-2023,16-06-2023,KEC International,Vikram Nair,North,Rajasthan,Long Steel,TMT Bars,299,73652,22021948,4390035.02
JSW-2023-1370,02-08-2023,06-08-2023,PNC Infratech,Rahul Sharma,West,Gujarat,Special Steel,Alloy Steel,334,49398,16498932,2642552.62
JSW-2023-1371,15-07-2022,30-07-2022,Tata Projects,Sneha Reddy,Central,MP,Special Steel,Stainless Steel,303,75700,22937100,3245707.97
JSW-2023-1372,26-10-2023,07-11-2023,KEC International,Sneha Reddy,East,Bihar,Long Steel,Wire Rods,343,66655,22862665,1393567.86
JSW-2023-1373,04-02-2023,07-02-2023,Larsen & Toubro,Priya Patel,Central,Chhattisgarh,Flat Steel,Color Coated Sheets,304,64255,19533520,995293.27
JSW-2023-1374,01-12-2022,12-12-2022,Dilip Buildcon,Priya Patel,East,Bihar,Flat Steel,Galvanized Sheets,448,59607,26703936,3675969.63
JSW-2023-1375,31-07-2022,07-08-2022,Shapoorji Pallonji,Rahul Sharma,Central,Chhattisgarh,Special Steel,Tool Steel,88,57376,5049088,837890.1
JSW-2023-1376,12-03-2022,20-03-2022,KEC International,Priya Patel,North,Rajasthan,Special Steel,Stainless Steel,409,53344,21817696,2858367.72
JSW-2023-1377,11-08-2022,26-08-2022,KEC International,Rahul Sharma,South,Karnataka,Long Steel,Wire Rods,227,62765,14247655,1210293.09
JSW-2023-1378,02-08-2022,11-08-2022,Larsen & Toubro,Sneha Reddy,South,Kerala,Flat Steel,Color Coated Sheets,23,74094,1704162,306970.56
JSW-2023-1379,08-05-2022,12-05-2022,Shapoorji Pallonji,Vikram Nair,West,Gujarat,Flat Steel,Cold Rolled Coils,404,69936,28254144,3914119.44
JSW-2023-1380,02-01-2023,16-01-2023,KEC International,Sneha Reddy,Central,MP,Flat Steel,Cold Rolled Coils,71,77054,5470834,881331.12
JSW-2023-1381,13-04-2023,16-04-2023,Larsen & Toubro,Sneha Reddy,South,Karnataka,Flat Steel,Galvanized Sheets,254,61730,15679420,1980472.06
JSW-2023-1382,21-03-2023,03-04-2023,NCC Limited,Priya Patel,West,Gujarat,Flat Steel,Galvanized Sheets,194,65314,12670916,2223494.81
JSW-2023-1383,28-11-2022,01-12-2022,Shapoorji Pallonji,Priya Patel,North,UP,Long Steel,TMT Bars,497,63003,31312491,4992600.3
JSW-2023-1384,27-04-2023,12-05-2023,Larsen & Toubro,Rahul Sharma,South,Andhra Pradesh,Flat Steel,Cold Rolled Coils,275,55207,15181925,1078418.51
JSW-2023-1385,11-06-2022,20-06-2022,Shapoorji Pallonji,Priya Patel,Central,MP,Special Steel,Tool Steel,160,69359,11097440,1582863.99
JSW-2023-1386,23-04-2022,08-05-2022,Shapoorji Pallonji,Rahul Sharma,Central,MP,Special Steel,Tool Steel,102,68925,7030350,1278550.78
JSW-2023-1387,29-09-2022,11-10-2022,KEC International,Rahul Sharma,West,Maharashtra,Long Steel,Rails,330,69456,22920480,4271165.62
JSW-2023-1388,17-02-2022,28-02-2022,Ashoka Buildcon,Vikram Nair,North,Haryana,Flat Steel,Color Coated Sheets,27,54459,1470393,275017.22
JSW-2023-1389,05-04-2022,14-04-2022,Tata Projects,Rahul Sharma,Central,MP,Flat Steel,Hot Rolled Coils,17,67850,1153450,212901.85
JSW-2023-1390,01-01-2022,08-01-2022,Dilip Buildcon,Sneha Reddy,West,Gujarat,Long Steel,Rails,78,84535,6593730,1130256.1
JSW-2023-1391,08-08-2023,14-08-2023,Shapoorji Pallonji,Priya Patel,East,Odisha,Long Steel,Structural Steel,499,51317,25607183,3115586.95
JSW-2023-1392,18-02-2023,25-02-2023,IRB Infrastructure,Rahul Sharma,Central,MP,Flat Steel,Cold Rolled Coils,347,50386,17483942,2823268.24
JSW-2023-1393,19-04-2023,02-05-2023,IRB Infrastructure,Vikram Nair,South,Karnataka,Long Steel,Wire Rods,383,64733,24792739,2461766.85
JSW-2023-1394,17-08-2023,31-08-2023,Larsen & Toubro,Sneha Reddy,Central,Chhattisgarh,Flat Steel,Galvanized Sheets,226,69560,15720560,2345197.45
